step,action,reward,episode_return,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,corridor,hover,controlled_descent,target_zone,safe_landing_angle,both_contact,successful_landing,successful_protocol,task_failed,monitor_progress,monitor_state
42,2,3.6977892190990476,61.67484752368268,-0.09689769893884659,1.0373420715332031,-0.0586124062538147,-0.22995471954345703,-0.11202028393745422,0.11623386293649673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[0+1])),[_8458=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
43,2,3.302246182829049,64.97709370651172,-0.09733238071203232,1.0327000617980957,-0.049349118024110794,-0.20587879419326782,-0.10617518424987793,0.11690197885036469,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[0+1])),[_4148=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
44,2,2.8266816161526096,67.80377532266434,-0.0978173241019249,1.0285980701446533,-0.053773410618305206,-0.1819426417350769,-0.10093437880277634,0.10481560230255127,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[0+1])),[_13076=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
45,1,-1.5777113502393252,66.22606397242501,-0.0983765572309494,1.0239174365997314,-0.06313236057758331,-0.20756259560585022,-0.09378894418478012,0.14290890097618103,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[0+1])),[_8458=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
46,2,3.4252945471929026,69.65135851961792,-0.09873314201831818,1.0197077989578247,-0.04350046440958977,-0.18662075698375702,-0.08601987361907959,0.15538135170936584,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[0+1])),[_4148=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
47,2,2.6814594281734943,72.33281794779141,-0.09918203204870224,1.015998125076294,-0.0520060770213604,-0.1644842028617859,-0.07896766811609268,0.14104405045509338,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[0+1])),[_13076=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
48,2,3.8227151867646514,76.15553313455607,-0.09960317611694336,1.013014316558838,-0.049040596932172775,-0.1322699338197708,-0.072110615670681,0.13714101910591125,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[0+1])),[_8458=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
49,3,-1.4756270347660478,74.67990609979002,-0.09992942959070206,1.0094261169433594,-0.03715183585882187,-0.15926115214824677,-0.06763707846403122,0.08947053551673889,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[0+1])),[_4148=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
50,2,1.6723401825585824,76.3522462823486,-0.10009908676147461,1.0060327053070068,-0.022045034915208817,-0.15059976279735565,-0.06260614842176437,0.10061849653720856,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[0+1])),[_13076=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
51,2,2.0024178846571887,78.3546641670058,-0.10005073249340057,1.0029189586639404,-0.001095739658921957,-0.13814641535282135,-0.056739021092653275,0.11734271049499512,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[0+1])),[_8458=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
52,1,-1.5613999273955972,76.7932642396102,-0.10008583217859268,0.99920654296875,-0.011567074805498123,-0.16471260786056519,-0.048776086419820786,0.15925854444503784,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(app(gen([h],_4260),[0+1]),[_4260=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4260),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
53,2,3.031832985847015,79.82509722545721,-0.10022392123937607,0.9960365295410156,-0.021212542429566383,-0.14066481590270996,-0.04146110638976097,0.14629945158958435,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(app(gen([h],_13850),[1+1]),[_13850=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13850),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
54,2,60.7355714372363,140.5606686626935,-0.10041742026805878,0.9938401579856873,-0.02629357948899269,-0.09743725508451462,-0.03460397943854332,0.13714277744293213,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,"app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])"
55,0,-1.6321131850203443,138.92855547767317,-0.10061092674732208,0.9910446405410767,-0.0262938030064106,-0.12410785257816315,-0.02774687297642231,0.1371423304080963,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
56,0,-1.597625337554888,137.33093014011828,-0.10080442577600479,0.9876496195793152,-0.026293983682990074,-0.15077844262123108,-0.020889779552817345,0.13714191317558289,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
57,0,-1.5521593672248173,135.77877077289347,-0.1009979248046875,0.9836551547050476,-0.026294127106666565,-0.17744901776313782,-0.01403271034359932,0.13714149594306946,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
58,0,-1.5012812040846484,134.27748956880882,-0.10119132697582245,0.9790613651275635,-0.026294225826859474,-0.20411962270736694,-0.007175644394010305,0.13714103400707245,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
59,0,-1.447468052009384,132.83002151679943,-0.10138483345508575,0.9738683104515076,-0.02629428543150425,-0.23079024255275726,-0.00031862594187259674,0.13714061677455902,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
60,0,-2.6995459657619563,130.13047555103748,-0.1015782356262207,0.9680757522583008,-0.026294302195310593,-0.2574608623981476,0.006538389250636101,0.1371401846408844,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
61,0,-2.706597559466033,127.42387799157144,-0.10177173465490341,0.9616838097572327,-0.02629428170621395,-0.2841314673423767,0.013395379297435284,0.1371397227048874,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
62,0,-2.649221625949309,124.77465636562214,-0.10196523368358612,0.9546926021575928,-0.026294220238924026,-0.31080207228660583,0.020252341404557228,0.13713930547237396,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
63,0,-2.5913350039206193,122.18332136170152,-0.10215874016284943,0.947101891040802,-0.02629411593079567,-0.33747270703315735,0.02710927650332451,0.13713888823986053,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
64,0,-2.533130478333476,119.65019088336804,-0.10235223919153214,0.9389117956161499,-0.02629397250711918,-0.3641433119773865,0.03396620228886604,0.1371384561061859,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
65,0,-2.4746895301061045,117.17550135326194,-0.10254573822021484,0.9301223158836365,-0.026293788105249405,-0.3908139169216156,0.04082310199737549,0.1371380090713501,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
66,0,-2.4160830604172077,114.75941829284473,-0.10273923724889755,0.9207333922386169,-0.026293564587831497,-0.4174845516681671,0.04767997935414314,0.13713756203651428,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
67,3,-2.0838114265979173,112.67560686624681,-0.10285787284374237,0.9107593297958374,-0.016893308609724045,-0.4434627890586853,0.05264397710561752,0.09928000718355179,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
68,0,-2.112173999617312,110.5634328666295,-0.10297660529613495,0.9001855254173279,-0.01689315214753151,-0.4701314866542816,0.05760795995593071,0.09927982091903687,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
69,3,-1.796584849313972,108.76684801731552,-0.10301657021045685,0.889024555683136,-0.006995381321758032,-0.49616336822509766,0.06057921051979065,0.059424806386232376,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
70,0,-1.7959055896464236,106.9709424276691,-0.10305652767419815,0.877263605594635,-0.0069953142665326595,-0.5228307843208313,0.06355045735836029,0.05942487716674805,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
71,3,-1.5272762844430463,105.44366614322605,-0.10300616919994354,0.864902675151825,0.004307609982788563,-0.5494046807289124,0.06426049768924713,0.014201082289218903,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
72,0,-1.4501332478795348,103.99353289534652,-0.10295591503381729,0.8519418239593506,0.004307614639401436,-0.5760713219642639,0.06497054547071457,0.014200913719832897,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
73,3,-1.1280420279344685,102.86549086741205,-0.10282106697559357,0.8384003043174744,0.014941057190299034,-0.6017795205116272,0.06353197991847992,-0.02877100370824337,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
74,0,-1.1169139681928755,101.74857689921917,-0.10268612205982208,0.8242588639259338,0.014941072091460228,-0.6284462809562683,0.062093429267406464,-0.02877098321914673,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
75,3,-0.9008788330241646,100.84769806619501,-0.10246744006872177,0.8095174431800842,0.025457361713051796,-0.6550342440605164,0.05855109915137291,-0.07084657996892929,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
76,0,-0.7860505020020696,100.06164756419294,-0.1022486686706543,0.7941760420799255,0.025457460433244705,-0.6817019581794739,0.055008791387081146,-0.07084651291370392,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
77,2,2.5656445541696487,102.62729211836259,-0.10196027904748917,0.7790796160697937,0.03195933252573013,-0.6708452105522156,0.05193142965435982,-0.06154715269804001,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
78,2,2.0883263341085696,104.71561845247116,-0.10166911780834198,0.7641201615333557,0.03209648281335831,-0.6647645831108093,0.04898419603705406,-0.05894451588392258,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
79,2,4.009364016300521,108.72498246877169,-0.10153131186962128,0.7497180700302124,0.01729690469801426,-0.6399857401847839,0.04550253972411156,-0.06963290274143219,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
80,2,5.117786473356927,113.84276894212861,-0.1013757735490799,0.7361619472503662,0.018788332119584084,-0.602398157119751,0.04230547696352005,-0.0639413595199585,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
81,0,-0.9415445901105102,112.9012243520181,-0.10122032463550568,0.7220060229301453,0.01878838613629341,-0.6290656924247742,0.039108410477638245,-0.06394125521183014,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
82,2,4.812295245895865,117.71351959791397,-0.10119180381298065,0.7086148858070374,0.0065125972032547,-0.5950708985328674,0.035488229244947433,-0.07240362465381622,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
83,2,4.483602288543421,122.1971218864574,-0.1011572852730751,0.6959404349327087,0.0069421762600541115,-0.5632262825965881,0.0320395790040493,-0.06897334009408951,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
84,0,-1.0078600338574688,121.18926185259993,-0.10112275928258896,0.6826662421226501,0.00694222841411829,-0.5898939967155457,0.028590911999344826,-0.06897325813770294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
85,2,1.0701224680162909,122.25938432061622,-0.10105552524328232,0.6693316102027893,0.010013191029429436,-0.5925969481468201,0.02534092217683792,-0.06499975919723511,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
86,2,2.101672390733609,124.36105671134983,-0.10091133415699005,0.6561847925186157,0.01728878542780876,-0.5842602849006653,0.022508224472403526,-0.05665384605526924,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
87,2,4.242749409047815,128.60380612039765,-0.10095910727977753,0.6436948180198669,-0.0010944722453132272,-0.5550556182861328,0.018874725326895714,-0.07267012447118759,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
88,2,1.8258078216233684,130.429613942021,-0.10099649429321289,0.6313289403915405,-0.0001516699994681403,-0.5495501756668091,0.01533092837780714,-0.07087603956460953,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
89,2,3.525501107251171,133.95511504927217,-0.10102329403162003,0.6194835901260376,0.0008063470013439655,-0.5264261960983276,0.011888841167092323,-0.0688418447971344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
90,2,4.875747544762402,138.83086259403456,-0.10105905681848526,0.6084817051887512,-9.715576015878469e-05,-0.488950252532959,0.00845792144536972,-0.06861837208271027,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
91,0,38.81993567291498,177.65079826694955,-0.10109472274780273,0.5968798995018005,-9.713944746181369e-05,-0.5156179070472717,0.005026997532695532,-0.06861833482980728,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
92,0,-1.1216139763117923,176.52918429063777,-0.10113038867712021,0.5846783518791199,-9.712781320558861e-05,-0.5422856211662292,0.0015960840974003077,-0.0686182826757431,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
93,0,-1.430253792984118,175.09893049765367,-0.10116615146398544,0.5718769431114197,-9.712185419630259e-05,-0.5689532160758972,-0.0018348301528021693,-0.06861823052167892,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
94,0,-1.6913180260349492,173.40761247161873,-0.10120181739330292,0.5584756135940552,-9.712035534903407e-05,-0.5956207513809204,-0.0052657416090369225,-0.06861819326877594,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
95,0,-1.6333833715390256,171.7742291000797,-0.10123758018016815,0.5444744825363159,-9.71244735410437e-05,-0.6222882866859436,-0.008696642704308033,-0.06861815601587296,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
96,2,1.3955443143706645,173.16977341445036,-0.1011725440621376,0.5306171178817749,0.00952787697315216,-0.6159042119979858,-0.011681645177304745,-0.05969982594251633,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
97,2,4.673819091301323,177.84359250575167,-0.10118351131677628,0.517667829990387,0.002332780510187149,-0.5755558013916016,-0.015073294751346111,-0.06783279031515121,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
98,2,0.8422729115435004,178.68586541729516,-0.10134124755859375,0.5047870874404907,-0.011613471433520317,-0.5725234150886536,-0.01917446404695511,-0.0820235013961792,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
99,2,3.220423720500162,181.9062891377953,-0.10151882469654083,0.49252641201019287,-0.013436464592814445,-0.5449848771095276,-0.023440180346369743,-0.08531427383422852,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
100,0,-1.8374089743937532,180.06888016340156,-0.10169639438390732,0.4796658158302307,-0.013436513021588326,-0.5716531276702881,-0.02770589105784893,-0.08531417697668076,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
101,2,2.3944349877887676,182.46331515119033,-0.10180282592773438,0.46722638607025146,-0.006572706159204245,-0.5529422760009766,-0.031730543822050095,-0.08049306273460388,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
102,2,4.459436331453046,186.92275148264338,-0.10184049606323242,0.4556905925273895,0.00013663043500855565,-0.5127896070480347,-0.03558456525206566,-0.07708053290843964,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
103,0,-1.8694544791316048,185.05329700351177,-0.10187816619873047,0.44355499744415283,0.00013656790542881936,-0.5394574403762817,-0.03943857178092003,-0.07708022743463516,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
104,2,4.251623942227821,189.30492094573958,-0.10197658836841583,0.432295560836792,-0.005474328063428402,-0.5005404353141785,-0.043753381818532944,-0.0862961858510971,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
105,0,-1.9470942453383202,187.35782670040126,-0.1020750030875206,0.42043641209602356,-0.005474423058331013,-0.5272086262702942,-0.04806818440556526,-0.08629607409238815,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
106,2,2.5130235074534655,189.87085020785472,-0.10218477249145508,0.409064918756485,-0.006393570452928543,-0.5055530071258545,-0.05259691923856735,-0.09057453274726868,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
107,2,1.491259684695305,191.36210989255002,-0.10228786617517471,0.397959440946579,-0.005614467430859804,-0.4937503933906555,-0.057235416024923325,-0.09276990592479706,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
108,2,2.427022438927904,193.78913233147793,-0.10227823257446289,0.3873330354690552,0.005318156909197569,-0.4724588692188263,-0.06154429912567139,-0.08617740869522095,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
109,2,3.166861169650102,196.95599350112803,-0.10235853493213654,0.3773830235004425,-0.0030181200709193945,-0.4424339532852173,-0.06651122123003006,-0.09933841228485107,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
110,0,-2.1484954407654158,194.8074980603626,-0.10243892669677734,0.3668334484100342,-0.003018316114321351,-0.469102680683136,-0.07147814333438873,-0.09933824092149734,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
111,2,3.6194698795266165,198.4269679398892,-0.10246534645557404,0.3570678234100342,0.0024348709266632795,-0.4342769384384155,-0.07650124281644821,-0.1004621833562851,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
